circuit_id,family,cloud_shots,hardware_shots,finite_shots,counts_axis_valid,shots_conserved,cloud_vs_ideal_tv,cloud_vs_ideal_hellinger,cloud_vs_ideal_h2,cloud_vs_local_noise_tv,cloud_vs_local_noise_hellinger,cloud_vs_local_noise_h2,cloud_vs_finite_tv,cloud_vs_finite_hellinger,cloud_vs_finite_h2,cloud_vs_hardware_tv,cloud_vs_hardware_hellinger,cloud_vs_hardware_h2,hardware_vs_ideal_tv,hardware_vs_ideal_hellinger,hardware_vs_ideal_h2,hardware_vs_local_noise_tv,hardware_vs_local_noise_hellinger,hardware_vs_local_noise_h2,finite_vs_ideal_tv,finite_vs_ideal_hellinger,finite_vs_ideal_h2,local_noise_vs_ideal_tv,local_noise_vs_ideal_hellinger,local_noise_vs_ideal_h2,cloud_noise_minus_ideal_tv,cloud_excess_over_finite_tv,hardware_cloud_minus_ideal_tv,hardware_feasible_k3,finite_feasible_k3,ideal_feasible_k3,local_noise_feasible_k3,cloud_feasible_k3,cloud_minus_ideal_feasible_k3,cloud_minus_local_noise_feasible_k3,cloud_minus_finite_feasible_k3,cloud_minus_hardware_feasible_k3
tianyan-287__message_0462,message,1024,1024,1024,True,True,0.13054787405886475,0.11688328107391259,0.013661701394603255,0.1090149738127286,0.09888814488576358,0.009778865198947771,0.1298828125,0.1405693296426654,0.019759736436188335,0.1630859375,0.15079755433241424,0.022739902392637422,0.12527128571944032,0.11773845266345355,0.013862343235584293,0.1411623161548104,0.13472116707648216,0.018149792858449417,0.09341675022100812,0.10422562271542667,0.010862980430418463,0.07047105180077813,0.06286724489072766,0.003952290480150724,-0.02153290024613616,0.03713112383785663,0.03781465178055968,,,,,,,,,
tianyan-287__message_0463,message,1024,1024,1024,True,True,0.11946032489588464,0.10899948777659788,0.01188088833556071,0.0999707017468628,0.10136935004955631,0.010275745129469483,0.134765625,0.14424673284691564,0.02080711993700945,0.173828125,0.16259282773109363,0.02643642762959309,0.164474206950457,0.14294527889155315,0.02043335275738391,0.14860784083350612,0.1336466027119154,0.01786141441643655,0.0829449498849793,0.09416302610641486,0.008866675485517367,0.054253932770393073,0.04437526921301584,0.001969164517727632,-0.019489623149021834,0.036515375010905335,0.009353918049542997,,,,,,,,,
tianyan-287__message_0464,message,1024,1024,1024,True,True,0.09752518222483075,0.08598756784474401,0.007393861823854455,0.0992559389556767,0.08647652277195597,0.00747818899072862,0.162109375,0.14187610696815706,0.02012882972843994,0.181640625,0.1670349181767604,0.02790066389031704,0.15356458365494413,0.13810325071417776,0.01907250785782304,0.17349472257632675,0.15459440003264474,0.023899428521453384,0.11283729893775535,0.1041087075219345,0.010838622981887702,0.04452503171758138,0.0385681262804321,0.0014875003647833573,0.0017307567308459532,-0.015312116712924595,0.02807604134505587,,,,,,,,,
tianyan-287__message_0465,message,1024,1024,1024,True,True,0.10290464345336833,0.10003695789957982,0.010007392945802305,0.07540141362576826,0.07690134134966127,0.005913816301377122,0.1513671875,0.1477614408101868,0.02183344339030234,0.162109375,0.16576672520191624,0.027478607184167614,0.14797381906144608,0.15082141734410792,0.02274709992968558,0.14655394967280563,0.1479326668049842,0.021884073908034474,0.09339238813985433,0.09313665374400681,0.008674436270631018,0.0672016612123025,0.060383229323461206,0.003646134383529705,-0.027503229827600076,0.009512255313514004,0.014135555938553923,,,,,,,,,
tianyan-287__message_0466,message,1024,1024,1024,True,True,0.10281595322762505,0.09766926317279817,0.00953928496871731,0.09773053227711717,0.08711648690301538,0.007589282290323251,0.1396484375,0.13251098327551838,0.017559160688644715,0.15234375,0.1483867645150191,0.02201863188323573,0.14100561162379452,0.13506867187435204,0.018243546121901374,0.14946832436170263,0.13682095132083694,0.018719972720338828,0.08768367522681905,0.08407622821754131,0.0070688121512880895,0.06451049667036456,0.05661758829066545,0.0032055513038512975,-0.005085420950507874,0.015132278000805993,0.011338138376205481,,,,,,,,,
tianyan-287__message_0467,message,1024,1024,1024,True,True,0.13399016426776422,0.12081266262165277,0.014595699449733296,0.10143367627642608,0.09247820265547517,0.008552217966387134,0.1513671875,0.15129597566650668,0.022890472252880184,0.1640625,0.1580683596888064,0.02498560633470987,0.20605666183277277,0.1766726686878123,0.0312132318612735,0.17768489988691838,0.16324997321913284,0.02665055375604759,0.0872880627815247,0.09248242854608825,0.008552999589782319,0.07041037899072597,0.06121327428250769,0.0037470649483855173,-0.032556487991338146,0.04670210148623952,-0.04199416183277277,,,,,,,,,
tianyan-287__message_0468,message,1024,1024,1024,True,True,0.13116287772381463,0.12100886527552851,0.014643145475271008,0.09144931626398035,0.0953788944915257,0.009097133514425593,0.134765625,0.13436507312761262,0.01805397287658869,0.1806640625,0.16971992560985663,0.02880485314901527,0.12446157869626688,0.11594462548217638,0.013443156178202144,0.14331198746876583,0.13765769637530423,0.018949641371355446,0.08104210695441609,0.07843764146219032,0.006152463598151118,0.07556882976602264,0.07028261859823591,0.004939646477025096,-0.039713561459834276,0.05012077076939854,0.05620248380373312,,,,,,,,,
tianyan-287__message_0469,message,1024,1024,1024,True,True,0.0936120513859973,0.0851981163817298,0.007258719034994776,0.07938579559765449,0.07123999628656212,0.0050751370709093855,0.1416015625,0.12479491360862441,0.015573770462584029,0.1787109375,0.17823795327928157,0.03176876798918736,0.13228435259935684,0.1326531575197927,0.017596860199970935,0.14581399230563719,0.14445636429012662,0.020867641183921766,0.10208718647275386,0.09573189097103765,0.00916459494889064,0.038771214603861626,0.03327109964684655,0.0011069660717103924,-0.014226255788342815,-0.008475135086756555,0.046426584900643164,,,,,,,,,
tianyan-287__message_0470,message,1024,1024,1024,True,True,0.09566499894527852,0.09071224658549469,0.008228711680587593,0.08541089341625159,0.07867054996549572,0.0061890554318735575,0.1396484375,0.13101392487189295,0.01716464851033801,0.1806640625,0.16378206773244708,0.026824565710715884,0.16097968241603625,0.14747394403720393,0.02174856416988836,0.17436331279056466,0.1619185145958324,0.02621760536892079,0.08597910946405513,0.10091179265535911,0.01018318989691819,0.05483357303060803,0.049116382759232864,0.002412419055351467,-0.010254105529026933,0.009685889481223398,0.019684380083963754,,,,,,,,,
tianyan-287__message_0471,message,1024,1024,1024,True,True,0.12001459311939179,0.10629598627545979,0.011298836698272734,0.08648098180563212,0.08068291504362492,0.0065097327799367955,0.1259765625,0.12178304500220749,0.014831110050009696,0.1552734375,0.1401514435620665,0.019642427132531108,0.15639570660494848,0.1417031296383452,0.020079776949301666,0.14252321744267685,0.13186769635571557,0.017389089342163204,0.08479830032333918,0.08829388882998293,0.007795810804721385,0.073606388798726,0.06329718079222338,0.004006533096243412,-0.033533611313759676,0.03521629279605261,-0.0011222691049484756,,,,,,,,,
tianyan-287__message_0472,message,1024,1024,1024,True,True,0.11752410768879959,0.11202423101791652,0.01254942833515553,0.09308138030475852,0.09927357490873308,0.009855242675159838,0.130859375,0.14429383884441938,0.02082071192845927,0.1689453125,0.17226389516700336,0.029674849578108325,0.17589574025723798,0.16202868952660768,0.026253296229709826,0.1410420991547085,0.1427023638802539,0.020363964657012394,0.08259483337041823,0.08852574622695067,0.00783680774503847,0.064593161883153,0.053855781067585734,0.0029004451543997263,-0.024442727384041074,0.03492927431838136,-0.006950427757237976,,,,,,,,,
tianyan-287__message_0473,message,1024,1024,1024,True,True,0.11813431247306207,0.11670426137399612,0.013619884622850001,0.08707603868610256,0.10577017065249797,0.011187328999858543,0.142578125,0.1584765032457198,0.02511480208099064,0.18359375,0.1935256671766231,0.03745218385615709,0.16792468717816933,0.15897302423714219,0.025272422435102998,0.13750548795621526,0.13744514504583208,0.018891167896669815,0.09165532936717516,0.10600336718900813,0.011236713855407685,0.06809055739697717,0.05865350226123252,0.0034402333275084084,-0.03105827378695951,0.026478983105886908,0.01566906282183067,,,,,,,,,
tianyan-287__message_0474,message,1024,1024,1024,True,True,0.2932664697040391,0.3734249945682393,0.13944622656828953,0.061649999499064044,0.09597534911883134,0.009211267638481558,0.2939453125,0.3819773213169256,0.14590667400045382,0.134765625,0.2021030501973513,0.0408456428990731,0.34566093516600754,0.3972535324074225,0.1578103690101751,0.13404201003918675,0.17897509384480942,0.032032084216758336,0.021824000802563318,0.0570959720261033,0.003259950021605571,0.31349802676243255,0.3853551276329802,0.14849857439303044,-0.23161647020497503,0.2714424689014758,-0.21089531016600754,,,,,,,,,
tianyan-287__message_0475,message,1024,1024,1024,True,True,0.1143793246275662,0.12091254553175444,0.014619843666968592,0.07377214977658228,0.10657707451307354,0.01135867281176523,0.1298828125,0.15913840286893716,0.02532503126767615,0.23046875,0.24668188302305966,0.06085195141180249,0.1855268925475143,0.19806074718670633,0.039228059576156396,0.20188224252230086,0.19455059369898992,0.03784993350862945,0.05916199707813848,0.09574080214881064,0.009166301196097706,0.08432912895771857,0.0777303492244275,0.006042007190551456,-0.04060717485098392,0.055217327549427715,0.04494185745248569,,,,,,,,,
tianyan-287__message_0476,message,1024,1024,1024,True,True,0.2616818807918322,0.28220680212495786,0.07964067916559511,0.06395756820301572,0.08800352878731559,0.007744621079019883,0.25390625,0.3021507634805793,0.09129508387189696,0.138671875,0.1610718592976063,0.02594414385758789,0.3323448028135916,0.3302245397628145,0.10904824666156265,0.13638746667131513,0.13813069992515967,0.0190800902618145,0.060673824526208536,0.08271539542354,0.006841836640072582,0.24420116190198057,0.26735107319967694,0.07147659634101901,-0.19772431258881645,0.20100805626562365,-0.19367292781359158,,,,,,,,,
tianyan-287__message_0477,message,1024,1024,1024,True,True,0.08881981653606479,0.10061247173604311,0.010122869468836074,0.07889411113672931,0.09827554035630011,0.00965808183232277,0.0986328125,0.1390776403182556,0.019342590036494075,0.212890625,0.22074257212059245,0.04872728314641496,0.1795003395989726,0.19441870799254718,0.03779863401749133,0.19397078105867205,0.1937668880949821,0.037545606922013315,0.08167901632017699,0.10271033067202935,0.010549412026757615,0.06441537770347466,0.05809969930950983,0.003375575059855457,-0.009925705399335474,0.0071408002158877965,0.0333902854010274,,,,,,,,,
tianyan-287__message_0478,message,1024,1024,1024,True,True,0.1814680679697167,0.16201996881599462,0.026250470295135865,0.08192275283082143,0.10220953736909037,0.010446789529203481,0.1865234375,0.19488570785119802,0.03798043912466251,0.1943359375,0.20475007809243145,0.04192259447885678,0.2141116501005942,0.21093515272572358,0.04449363865542433,0.1625129578162361,0.17154919538592572,0.029429126437558517,0.0574966545276659,0.09520787019163983,0.00906453854642814,0.15403598680837902,0.13303688028749974,0.01769881151663054,-0.09954531513889528,0.12397141344205082,-0.019775712600594186,,,,,,,,,
tianyan-287__message_0479,message,1024,1024,1024,True,True,0.18407304817596276,0.18263692861669348,0.03335624769453919,0.0776005547456666,0.10180807340081219,0.010364883809585163,0.1962890625,0.2087178060966304,0.04356312258179061,0.1416015625,0.1742359502350954,0.03035816635432664,0.22440149933522957,0.21297247415790715,0.04535727474894043,0.13163631504317508,0.14323359412060796,0.02051586248470706,0.05539109930617722,0.09072101529632641,0.00823030261639629,0.1606856318640818,0.15351970264499387,0.023568299100207336,-0.10647249343029616,0.12868194886978554,-0.08279993683522957,,,,,,,,,
tianyan-287__message_0480,message,1024,1024,1024,True,True,0.23938172283024642,0.2385827973415604,0.05692175118732408,0.0658131620371746,0.0904282492311515,0.008177268259011251,0.2333984375,0.258291479873478,0.0667144885752313,0.1259765625,0.1559289734852549,0.024313844772165326,0.2983250517572156,0.28378301439682757,0.08053279926015004,0.13315479861564966,0.13774252131844672,0.01897300217916275,0.06899923990422291,0.08359339784545823,0.006987856163349061,0.20953847515904112,0.2182097405349992,0.04761549086435168,-0.1735685607930718,0.1703824829260235,-0.17234848925721558,,,,,,,,,
tianyan-287__message_0481,message,1024,1024,1024,True,True,0.11281235595833078,0.11479853397112572,0.013178703401919706,0.06289888202949259,0.09270528504229378,0.00859426987477294,0.1259765625,0.14788358075260188,0.021869553456211326,0.1865234375,0.201268501677058,0.0405090097673279,0.159553066834012,0.1807575326034928,0.032673285592902765,0.1767570489342436,0.17379213933600618,0.030203707694985787,0.0722257723200713,0.1046254777687903,0.010946490598347635,0.08801188104939406,0.0803215132658584,0.006451545493317467,-0.04991347392883819,0.04058658363825948,0.026970370665988008,,,,,,,,,
tianyan-287__message_0482,message,1024,1024,1024,True,True,0.19262958990910478,0.20592677142495452,0.04240583518950547,0.08880538843990839,0.10861635263425759,0.011797512059569396,0.2001953125,0.25214879025352904,0.0635790124263182,0.1474609375,0.14984561236197466,0.022453707544135174,0.21575569367193387,0.23510625608035188,0.05527495164812,0.13510562640405974,0.1360307005335359,0.018504351487644524,0.05215712367090726,0.08653257477826706,0.00748788649775638,0.16964736270473169,0.19097631721628963,0.036471953737496884,-0.1038242014691964,0.14047246623819754,-0.06829475617193387,,,,,,,,,
tianyan-287__message_0483,message,1024,1024,1024,True,True,0.1193885343296465,0.12157381080324975,0.014780191473224366,0.08032011022610135,0.10265104132682076,0.010537236285480665,0.1318359375,0.14606427519921797,0.02133477248947288,0.20703125,0.22526730563587294,0.05074535898844579,0.1793865390201635,0.20206486651890615,0.04083021028130336,0.1787845592204093,0.18246160941639664,0.033292238910821684,0.05903687541116734,0.0888842922922608,0.007900417416296053,0.07063677852463124,0.06644829132063834,0.00441537541943242,-0.03906842410354515,0.060351658918479156,0.027644710979836506,,,,,,,,,
tianyan-287__message_0484,message,1024,1024,1024,True,True,0.13398764006993652,0.13165191653054945,0.017332227126166756,0.08502496549802399,0.10197263363983544,0.010398418011444099,0.150390625,0.16434694575412012,0.0270099185787077,0.203125,0.22360153793403917,0.049997647766467555,0.21505323284008387,0.2243358571066011,0.05032657678375334,0.18075271784481917,0.18821560215895405,0.03542511289605767,0.06660132674197151,0.09383300497879807,0.008804632823351142,0.11906532193205967,0.10732087997991513,0.01151777127966335,-0.04896267457191253,0.067386313327965,-0.011928232840083874,,,,,,,,,
tianyan-287__message_0485,message,1024,1024,1024,True,True,0.19809018461973968,0.2257938561965043,0.05098286549608766,0.06551102503683333,0.1036763740520152,0.01074879053657337,0.203125,0.2557299496618703,0.06539780715406271,0.1318359375,0.15138971395359874,0.022918845490952446,0.2510457904462081,0.2437042853260263,0.05939177868626924,0.12453866038022118,0.12898759987816383,0.016637800922329287,0.04016393419402489,0.07480525736965968,0.005595826530141023,0.1841861867707782,0.21382190190277112,0.04571980573331827,-0.13257915958290634,0.1579262504257148,-0.11920985294620812,,,,,,,,,
tianyan-287__message_0486,message,1024,1024,1024,True,True,0.21554452816273745,0.23570452322315175,0.05555662226785328,0.05428267493313729,0.08395403468652851,0.007048279940146833,0.2119140625,0.24939733539042222,0.062199030899842744,0.13671875,0.16711658843285598,0.027927954129436577,0.27459717119999444,0.2710585158772662,0.07347271902958619,0.12478056085076485,0.14033395439529547,0.01969361875622087,0.06548727788095704,0.09399527282139124,0.00883511131276777,0.21636829436205732,0.23149194006797053,0.053588518316432854,-0.16126185322960016,0.1500572502817804,-0.13787842119999444,,,,,,,,,
tianyan-287__message_0487,message,1024,1024,1024,True,True,0.3066312937044542,0.3259689690274228,0.10625576876880093,0.053203477155434775,0.08703107597425577,0.0075744081852366805,0.314453125,0.34833664278702253,0.12133841670813374,0.1171875,0.19000747847978383,0.036102841878245515,0.2972684786538522,0.3225532485025313,0.10404059811953571,0.11715211623053529,0.17610940574396225,0.03101452279149152,0.027288158922564622,0.06343146643068685,0.004023550933547353,0.29545759119005754,0.3150260669823772,0.0992414228783852,-0.2534278165490194,0.27934313478188955,-0.1800809786538522,,,,,,,,,
tianyan-287__message_0488,message,1024,1024,1024,True,True,0.1254200658075761,0.1264971096011358,0.016001518737441767,0.07708602630699422,0.1010558262804301,0.010212280025220465,0.142578125,0.16327618121440535,0.026659111351959336,0.201171875,0.21840902731078196,0.04770250321084191,0.17052462401906016,0.19519932355688938,0.03810277591706719,0.17541025703821023,0.17995369118183419,0.03238333096996694,0.08386189702106141,0.09403850710163027,0.008843240817903365,0.08803367139922713,0.0853623815177123,0.007286736178375471,-0.04833403950058186,0.04155816878651468,0.030647250980939844,,,,,,,,,
tianyan-287__message_0489,message,1024,1024,1024,True,True,0.1494389665948544,0.13556440095870567,0.01837770680729272,0.08285746087186965,0.08317375036337316,0.006917872749508717,0.1806640625,0.18368485142496838,0.03374012464301271,0.166015625,0.16042481439421247,0.025736121073417516,0.1616077709598093,0.1509208345925285,0.022777098314105352,0.12471453225322857,0.12240015632718476,0.014981798268919268,0.07399340707243988,0.09588153790630215,0.009193269311277655,0.11565520545983363,0.10883560551721533,0.011845189028298913,-0.06658150572298474,0.07544555952241451,0.004407854040190701,,,,,,,,,
tianyan-287__message_0490,message,1024,1024,1024,True,True,0.12421910066704564,0.11526278176791069,0.013285508860877005,0.10154875884233633,0.0951275874592328,0.009049257895813987,0.1552734375,0.15596349375121202,0.02432461138308435,0.19140625,0.17351011500303054,0.030105760008364884,0.1382251107644093,0.13037284935989663,0.016997079850218297,0.16032591335413135,0.14724052955965408,0.02167977354500737,0.0922073630829974,0.09331409637757852,0.008707520582764014,0.060291783225659576,0.052852162044702666,0.002793351032799509,-0.02267034182470931,0.03201173758404824,0.0531811392355907,,,,,,,,,
tianyan-287__message_0491,message,1024,1024,1024,True,True,0.1109449886291339,0.09827900376111692,0.009658762580277635,0.09205999754753502,0.08732648109302772,0.007625914300090927,0.1513671875,0.1431338700194595,0.02048730474674753,0.1630859375,0.14768412990400398,0.02181060222550272,0.12528840452398665,0.12904664104217045,0.016653035564266793,0.12450388865696574,0.11996707768855695,0.01439209972913226,0.0767113314935167,0.08348491443905348,0.006969730938896081,0.07894022406992027,0.07067287310722713,0.004994654993230227,-0.018884991081598884,0.03423365713561721,0.03779753297601335,,,,,,,,,
tianyan-287__message_0492,message,1024,1024,1024,True,True,0.1639586236017792,0.1456530557478483,0.0212148126486858,0.1010805408508218,0.10183559500935203,0.010370488410908766,0.1787109375,0.18865614536547987,0.03559114118416107,0.1533203125,0.15360796041997468,0.023595405504384506,0.20061248813198973,0.17033610029078325,0.029014387062271774,0.14563037413260832,0.13663570954685494,0.018669317123372504,0.07214673734471544,0.09830744863377155,0.009664354456881633,0.1187972058362246,0.10463381678486991,0.010948235614969725,-0.06287808275095741,0.09181188625706377,-0.04729217563198973,,,,,,,,,
tianyan-287__message_0493,message,1024,1024,1024,True,True,0.1104868466359442,0.1105443896589406,0.012220062085067693,0.07538120879367086,0.07557961904678012,0.005712278815256408,0.1640625,0.16784258565025048,0.028171133557761664,0.1591796875,0.15164550187589035,0.022996358239190665,0.1902163492228962,0.1733546158499858,0.03005182283649615,0.12772127534372152,0.11777000823991318,0.013869774840829218,0.09097936558036568,0.10011492068060415,0.010022997342883661,0.10329237954003963,0.09077074903125575,0.008239328879695217,-0.03510563784227334,0.01950748105557852,-0.03103666172289621,,,,,,,,,
tianyan-287__message_0494,message,1024,1024,1024,True,True,0.10077428693205316,0.10414527682051661,0.010846238684022035,0.08760902088616622,0.09885390124129893,0.009772093790624482,0.125,0.13531745747589888,0.018310814297741698,0.1904296875,0.1882057506774496,0.035421404588062325,0.16813613599559907,0.15108945159151105,0.02282802238222356,0.16070478189161957,0.16651467001097933,0.027727135328865338,0.08275544531143456,0.09315254763800988,0.0086773971314517,0.08033421372697322,0.06940170572995928,0.0048165967582278636,-0.013165266045886942,0.018018841620618606,0.022293551504400932,,,,,,,,,
tianyan-287__message_0495,message,1024,1024,1024,True,True,0.1082144882931812,0.09841209212058209,0.009684939875549935,0.08526611184547125,0.08355829573762666,0.006981988786576677,0.1455078125,0.1395524393335718,0.01947488332395024,0.1630859375,0.16522046295272053,0.0272978013783113,0.12785337032056843,0.12146687661283191,0.014754202114076933,0.13779347542199588,0.1332084443725269,0.017744489652148598,0.09651963349733478,0.0932404486705291,0.008693781268281572,0.058953480712434544,0.050962455189877603,0.0025971718389802825,-0.022948376447709945,0.011694854795846421,0.03523256717943157,,,,,,,,,
tianyan-287__message_0496,message,1024,1024,1024,True,True,0.08881933869021574,0.0832997498534391,0.006938848325645527,0.08484171901204263,0.08128406931163626,0.006607099923858887,0.1484375,0.13593695837573289,0.018478856652445738,0.197265625,0.1724972310967955,0.02975529473606127,0.17459117677861444,0.1506774643808313,0.022703698272236686,0.18044744617436745,0.15723144279174395,0.024721726602373446,0.10385851071744093,0.09399214458622623,0.008834523243918056,0.05067168953287357,0.043523480389739834,0.0018942933452360676,-0.003977619678173117,-0.015039172027225184,0.022674448221385562,,,,,,,,,
tianyan-287__message_0497,message,1024,1024,1024,True,True,0.10410171229425857,0.09155717210572425,0.008382715763997212,0.0978027495002154,0.08918860186398055,0.007954606702451635,0.1259765625,0.12073386887973646,0.014576667094669395,0.1865234375,0.16283084948377854,0.026513885543608944,0.1560077945697708,0.13793497396556406,0.019026057042880833,0.14551892295851027,0.13239236432568802,0.017527738131745713,0.09621127515814815,0.08557306146625553,0.007322748848707546,0.04354759062615574,0.03736178158538999,0.0013959027232343865,-0.00629896279404317,0.007890437136110429,0.03051564293022921,,,,,,,,,
tianyan-287__message_0498,message,1024,1024,1024,True,True,0.18516161052217872,0.17565874169699042,0.030855993534569998,0.08641938419952999,0.09818455690309703,0.009640207214257498,0.197265625,0.20769023586518628,0.043135234073736706,0.1845703125,0.18436282219568473,0.03398965020795766,0.22591649386620616,0.21343907674855966,0.04555623948327754,0.1491030666026956,0.14821499560708523,0.021967684922808296,0.06349913261203483,0.09363540093291103,0.008767588307866996,0.1613038707235932,0.1452221442237819,0.021089471172952914,-0.09874222632264873,0.1216624779101439,-0.04134618136620616,,,,,,,,,
tianyan-287__message_0499,message,1024,1024,1024,True,True,0.16074686052276235,0.15686232834752292,0.024605790054606093,0.07860399254402937,0.08881466672171492,0.007888045024889295,0.1650390625,0.17170955103775898,0.029484169917588753,0.162109375,0.16455489830526682,0.027078314556256707,0.2144517558226376,0.19005584034170547,0.036121222447991846,0.12187873724282319,0.13334554625296183,0.017781034705500784,0.060125285648582605,0.07373728868371972,0.005437187742426221,0.14833318555481587,0.14561148357505396,0.02120270414892821,-0.08214286797873298,0.10062157487417975,-0.05234238082263759,,,,,,,,,
tianyan-287__qaoa_0000,qaoa,1024,1024,1024,True,True,0.7255859375,0.6926574191008429,0.47977430023544076,0.0954385532614408,0.09990719486074069,0.009981447584942012,0.7255859375,0.6932389666809021,0.48058026492480493,0.27734375,0.25117981898307296,0.06309130146436931,0.85546875,0.7959637516759811,0.633558293982103,0.2623744688019758,0.2204415529316505,0.04859447825891766,0.010605183509064572,0.01341590889112251,0.00017998661137490001,0.7257635195665659,0.6918564277597142,0.4786653166324327,-0.6301473842385592,0.7149807539909354,-0.578125,0.3212890625,1.0,1.0,0.38612570674854707,0.37890625,-0.62109375,-0.007219456748547071,-0.62109375,0.0576171875
tianyan-287__qaoa_0001,qaoa,1024,1024,1024,True,True,0.728515625,0.6927489114807304,0.4799010543577368,0.10190500232121538,0.10310128355990002,0.01062987467169891,0.728515625,0.6926304327678685,0.47973691639620475,0.328125,0.28137059134069337,0.07916940967141148,0.83984375,0.7843186501911116,0.6151557450376072,0.28055034360158776,0.2381959406797871,0.05673730615632866,0.01702755360927738,0.01440552024078107,0.0002075190134075531,0.7257635194714716,0.6918564277308601,0.4786653165925069,-0.6266106226787846,0.7114880713907226,-0.51171875,0.3359375,1.0,1.0,0.3861257067572016,0.3818359375,-0.6181640625,-0.004289769257201592,-0.6181640625,0.0458984375
tianyan-287__qaoa_0002,qaoa,1024,1024,1024,True,True,0.7216796875,0.687897169836495,0.4732025162690595,0.07695299214206143,0.07515846635989153,0.005648795065570946,0.7216796875,0.6887564109417358,0.47438539361334114,0.26953125,0.23435009554307,0.054919967281046034,0.857421875,0.7966739151501067,0.6346893270805993,0.24515889632646512,0.21319255197883996,0.04545106421925038,0.041732625051318584,0.03324532983279392,0.0011052519556912573,0.7257635202007291,0.6918564279521354,0.4786653168986883,-0.6447266953579386,0.6799470624486814,-0.587890625,0.33203125,1.0,1.0,0.38612570669083474,0.3955078125,-0.6044921875,0.009382105809165264,-0.6044921875,0.0634765625
tianyan-287__qaoa_0003,qaoa,1024,1024,1024,True,True,0.7275390625,0.6945481330061587,0.4823971090623407,0.10158921322623926,0.09902598410435226,0.009806145527835427,0.7275390625,0.6952838984160283,0.48341969939659,0.2978515625,0.26348569894836926,0.06942471355031067,0.849609375,0.7919280587391497,0.6271500502183582,0.2833813480145763,0.23751434573828173,0.05641306443148403,0.04792475529801789,0.03631634847655117,0.0013188771666703004,0.7257635197616363,0.6918564278189036,0.4786653167143337,-0.6259498492737607,0.6796143072019821,-0.5517578125,0.3310546875,1.0,0.9999999999999999,0.3861257067307947,0.376953125,-0.6230468749999999,-0.009172581730794716,-0.623046875,0.0458984375
tianyan-287__qaoa_0004,qaoa,1024,1024,1024,True,True,0.712890625,0.6852665467234503,0.46959024005828276,0.10183959368272218,0.09677626306838537,0.00936564509348133,0.712890625,0.6850612852491836,0.4693089645472633,0.279296875,0.25002012727320866,0.06251006404171144,0.8447265625,0.7861912155708661,0.6180966274407961,0.2529787258798056,0.21476556023615298,0.04612424586354866,0.016935273807465068,0.01643603951764711,0.00027014339502565735,0.7257635205261537,0.6918564280508775,0.47866531703531906,-0.6110510313172778,0.6959553511925349,-0.5654296875,0.330078125,1.0,1.0,0.386125706661219,0.392578125,-0.607421875,0.0064524183387810186,-0.607421875,0.0625
tianyan-287__qaoa_0005,qaoa,1024,1024,1024,True,True,0.8307969567795973,0.7700424992849025,0.5929654507049391,0.08577319406519908,0.08241531950336511,0.0067922848888417545,0.8310546875,0.773598227396051,0.5984542174303122,0.20703125,0.19173413186874527,0.0367619773234614,0.9011094567795973,0.8374180980838623,0.7012690709983931,0.20523056723060898,0.17892440461799483,0.03201394256790393,0.025996081604754355,0.02662900480381687,0.0007091038968417019,0.8297758695800099,0.7692018038315027,0.5916714150176376,-0.7450237627143982,0.804800875174843,-0.6940782067795973,0.3125,1.0,1.0,0.3263334434541206,0.328125,-0.671875,0.0017915565458794247,-0.671875,0.015625
tianyan-287__qaoa_0006,qaoa,1024,1024,1024,True,True,0.8329971445460794,0.7670054103055699,0.5882972994380156,0.09697060850904435,0.08892689165168853,0.00790799205883115,0.83203125,0.7704390834349714,0.5935763812841188,0.2021484375,0.18793796815650263,0.03532067987479459,0.8964737070460794,0.827815332268527,0.6852782243388518,0.18241366141421583,0.1591787328889921,0.025337869004145093,0.02005132848920414,0.033212814337729823,0.0011030910362325116,0.8302316897111919,0.7661911588532817,0.5870488919049348,-0.736026536037035,0.8129458160568753,-0.6943252695460794,0.3134765625,1.0,1.0,0.32426922791043805,0.3310546875,-0.6689453125,0.0067854595895619485,-0.6689453125,0.017578125
tianyan-287__qaoa_0007,qaoa,1024,1024,1024,True,True,0.8413773836782719,0.7718452413226238,0.5957450765523793,0.09422033904563365,0.0920183919732369,0.008467384461340268,0.8408203125,0.7781009018397389,0.6054410134438151,0.2099609375,0.19311328047064713,0.03729273909413482,0.8941117586782719,0.827502553426366,0.6847604759271557,0.18661864443176904,0.16631808599613265,0.027661705729416973,0.04694371293724479,0.04826379692508106,0.0023293940936254635,0.8294466091388764,0.7636124969889876,0.5831040455577566,-0.7471570446326382,0.7944336707410271,-0.6841508211782719,0.337890625,1.0,0.9999999999999998,0.32430115266775955,0.322265625,-0.6777343749999998,-0.0020355276677595513,-0.677734375,-0.015625
